Time,Seq,Tier,PDR,Hamming_Distance,Trust_Score,Kalman_State,Kalman_P,Innovation,Dynamic_Threshold,Alarm_Active,Sensor_Vel,Sensor_Accel,Kinematic_Drift,Spatial_Residual,Spatial_Alarm
227.2561798095703,14016,2,0.045,1,2.9576060063411556e-05,0.004276713771688489,0.0008009047043607572,0.0,0.3125030277281275,1,22.699142456054688,19.8856143951416,78.21408979137067,78.21408979137067,1
227.2700958251953,14017,2,0.05,2,3.3376822873046227e-06,0.004283671779500989,0.0009011955893472771,0.0,0.31322637229985195,1,22.772310256958008,19.852590560913086,81.07675438357815,81.07675438357815,1
227.28399658203125,14018,2,0.055,122,1.3012067005964776e-05,0.0042906221579189574,0.001001527722750325,0.0,0.3139486415080545,1,22.842666625976562,20.518342971801758,84.37225049861158,84.37225049861158,1
227.29745483398438,14019,2,0.06,99,9.286450578047713e-06,0.0042973512838955195,0.0011018892305041665,0.0,0.3146696729501232,1,22.909650802612305,20.162925720214844,86.90215610435214,86.90215610435214,1
227.3109588623047,14020,2,0.065,74,6.760144388625467e-06,0.004304103298055676,0.0012022918370692061,0.0,0.3153896424006706,1,22.973491668701172,20.144207000732422,89.28349731655038,89.28349731655038,1
227.32565307617188,14021,2,0.07,30,5.229287697473159e-06,0.004311450404989269,0.001302775722132763,0.0,0.31610912909815636,1,23.045570373535156,20.22353744506836,91.20926613506037,91.20926613506037,1
227.34161376953125,14022,2,0.075,12,3.8907896722123045e-06,0.004319430751668957,0.0014033558768730147,0.0,0.31682834925532966,1,23.119667053222656,20.541309356689453,93.42673815275272,93.42673815275272,1
227.3551788330078,14023,2,0.08,1,3.999525430865696e-06,0.004326213283407238,0.0015038939950508068,0.0,0.31754534472332807,1,23.196582794189453,19.477418899536133,93.22001134624882,93.22001134624882,1
227.3691864013672,14024,2,0.085,1,3.288169055829091e-06,0.004333217067586926,0.0016044935068362397,0.0,0.31826159297270884,1,23.266918182373047,20.473079681396484,94.68884749564262,94.68884749564262,1
227.3894500732422,14025,2,0.09,1,3.1505876214379997e-06,0.004343348903524426,0.001705440353619401,0.0,0.31898113295706787,1,23.366178512573242,19.42232894897461,95.00941182027083,95.00941182027083,1
227.404052734375,14026,2,0.095,1,2.9258937946279804e-06,0.004350650234090832,0.0018061814466933726,0.0,0.31969615734356327,1,23.438074111938477,19.729787826538086,95.56432914858541,95.56432914858541,1
227.41790771484375,14027,2,0.1,1,3.011073193853441e-06,0.004357577724325207,0.0019069305230113684,0.0,0.3204096982101234,1,23.51799774169922,19.888010025024414,95.3491049995599,95.3491049995599,1
227.43231201171875,14028,2,0.105,1,5.591984075694677e-07,0.004364779872762707,0.0020077571313115773,0.0,0.321122740057138,1,23.581350326538086,18.952144622802734,95.60071120293712,95.60071120293712,1
227.4454803466797,14029,2,0.11,125,2.761808250163912e-06,0.004371364040243176,0.00210855582992849,0.0,0.3218338118802256,1,23.655717849731445,20.384033203125,95.99718697243499,95.99718697243499,1
227.4600372314453,14030,2,0.115,112,2.3069803592803e-06,0.004378642482625988,0.0022094869876636662,0.0,0.32254516410725026,1,23.714221954345703,19.768173217773438,97.3467831925612,97.3467831925612,1
227.4739532470703,14031,2,0.12,89,2.7462191043499414e-06,0.004385600490438488,0.0023104248922078408,0.0,0.32325504486375856,1,23.797399520874023,19.27198600769043,96.03964097575343,96.03964097575343,1
227.48802185058594,14032,2,0.125,27,2.0987722057774733e-06,0.004392634792196301,0.002411420916964533,0.0,0.32396417742195016,1,23.864255905151367,21.174659729003906,98.05618536099735,98.05618536099735,1
227.50143432617188,14033,2,0.13,12,1.793925503474161e-06,0.00439934102998927,0.00251241563716298,0.0,0.32467174304898605,1,23.919530868530273,20.006685256958008,99.23328240424944,99.23328240424944,1
227.5172882080078,14034,2,0.135,5,1.840996383255789e-06,0.004407267970907239,0.0026136487428802067,0.0,0.3253810668830039,1,24.0084285736084,20.298051834106445,99.03902715202068,99.03902715202068,1
227.53321838378906,14035,2,0.14,1,1.7178306424732365e-06,0.0044152330587978635,0.0027149508208441546,0.0,0.32608979957612505,1,24.08527183532715,20.198944091796875,99.55836238174243,99.55836238174243,1
227.5490264892578,14036,2,0.145,0,3.8267646548436464e-07,0.004423137111532238,0.0028163058863575566,0.0,0.326797724865425,1,24.169464111328125,20.271854400634766,99.57056956797297,99.57056956797297,1
227.56271362304688,14037,2,0.15,123,1.5287401074904096e-06,0.00442998067842677,0.0029175301970916327,0.0,0.32750232331057544,1,24.238243103027344,20.82309913635254,100.43299965708943,100.43299965708943,1
227.57720947265625,14038,2,0.155,111,1.2603755320908146e-06,0.0044372286032314575,0.003018878941494272,0.0,0.3282071152084434,1,24.30721664428711,21.270864486694336,101.88075630048351,101.88075630048351,1
227.59194946289062,14039,2,0.16,62,1.106636880815607e-06,0.004444598598348645,0.0031203057786666306,0.0,0.32891146530335436,1,24.373271942138672,20.739110946655273,102.85638734243892,102.85638734243892,1
227.60655212402344,14040,2,0.165,23,1.305074715749384e-06,0.004451899928915051,0.0032217748095851838,0.0,0.32961488632382285,1,24.453365325927734,19.67629623413086,101.61937699035546,101.61937699035546,1
227.62063598632812,14041,2,0.17,8,1.2478898300340608e-06,0.004458941860067395,0.0033232443697988035,0.0,0.33031681659913903,1,24.522878646850586,20.514625549316406,101.95542426847499,101.95542426847499,1
227.63604736328125,14042,2,0.175,7,1.1758695685652795e-06,0.0044666475485439575,0.0034249122327710477,0.0,0.33101995422472563,1,24.5882625579834,19.981733322143555,102.40126969292155,102.40126969292155,1
227.650634765625,14043,2,0.18,3,1.5375979884730258e-06,0.004473941249715833,0.003526548899426588,0.0,0.33172117824287206,1,24.67523765563965,19.310932159423828,100.38966830217284,100.38966830217284,1
227.6674041748047,14044,2,0.185,3,1.7761991568117845e-06,0.004482325954305677,0.0036285005985777796,0.0,0.332425187654606,1,24.755653381347656,18.77192497253418,99.307760863776,99.307760863776,1
227.68101501464844,14045,2,0.19,3,1.7739096620044202e-06,0.004489131374227552,0.0037301402835939047,0.0,0.3331234944466469,1,24.82000160217285,19.633556365966797,99.31743449031092,99.31743449031092,1
227.69528198242188,14046,2,0.195,3,2.126407150878906e-06,0.00449626485811427,0.0038319129090588506,0.0,0.333822132551947,1,24.904287338256836,19.44601058959961,97.9580758956687,97.9580758956687,1
227.70950317382812,14047,2,0.2,1,1.929927551059202e-06,0.0045033754538173956,0.003933735147634518,0.0,0.33451997896793945,1,24.967750549316406,19.883426666259766,98.68521070547516,98.68521070547516,1
227.72299194335938,14048,2,0.205,1,1.9572419600285342e-06,0.004510119838583021,0.004035514925898981,0.0,0.3352158026303218,1,25.042869567871094,20.266382217407227,98.57980679217422,98.57980679217422,1
227.73611450195312,14049,2,0.21,1,2.886933270025477e-07,0.004516681117879896,0.004137294747395439,0.0,0.3359101855058268,1,25.091266632080078,20.45450210571289,100.55925648371215,100.55925648371215,1
227.74920654296875,14050,2,0.215,118,1.5386924734874055e-06,0.004523227138387708,0.004239118306336922,0.0,0.3366037206523902,1,25.159751892089844,20.140024185180664,100.38433159027538,100.38433159027538,1
227.76461791992188,14051,2,0.22,104,1.5452727271170626e-06,0.00453093282686427,0.004341326656288466,0.0,0.3373009633941122,1,25.245662689208984,20.600149154663086,100.3523260559021,100.3523260559021,1
227.77767944335938,14052,2,0.225,76,1.316220867575725e-06,0.00453746358858302,0.0044432508959611865,0.0,0.33799298522846694,1,25.306303024291992,20.898786544799805,101.55559429979323,101.55559429979323,1
227.79103088378906,14053,2,0.23,24,1.2501683201254146e-06,0.004544139308797864,0.004545268101280322,0.0,0.3386848282865988,1,25.371707916259766,20.51820182800293,101.94174269711289,101.94174269711289,1
227.80755615234375,14054,2,0.235,12,1.3324442890224868e-06,0.0045524019430752075,0.004647835700256982,0.0,0.3393825589247521,1,25.456357955932617,19.93569564819336,101.46371618358326,101.46371618358326,1
